sku,year,make,model,body_trim,engine_transmission,id
74101AE010,2013,Scion,FR-S,Base,2.0L H4 - Gas,40060
74101AE010,2013,Scion,xD,Base,1.8L L4 - Gas,40061
PT76735190,2020,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42194
PT76735190,2019,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42195
PT76735190,2018,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42196
PT76735190,2017,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42197
PT76735190,2016,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42198
PT76735190,2023,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport, Trail Special Edition","2.7L L4 - Gas, 3.5L V6 - Gas",42192
PT76735190,2022,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42193
PT76735190,2021,Toyota,Tacoma,"Limited, Nightshade, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport, Trail","2.7L L4 - Gas, 3.5L V6 - Gas",49222
PT92534220,2023,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas, 3.5L V6 - Gas, 3.5L V6 - MILD HYBRID EV-GAS (MHEV)",42503
PT92534220,2022,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas, 3.5L V6 - Gas, 3.5L V6 - MILD HYBRID EV-GAS (MHEV)",42504
PT92534220,2024,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas",42502
PT92534222,2025,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas",42505
PT92534222,2024,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas",42506
PT92534222,2023,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas, 3.5L V6 - Gas, 3.5L V6 - MILD HYBRID EV-GAS (MHEV)",42483
PT92534222,2022,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas, 3.5L V6 - Gas, 3.5L V6 - MILD HYBRID EV-GAS (MHEV)",42485
PT92534224,2025,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas",42507
PT92534224,2024,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas",42508
PT92534224,2023,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas, 3.5L V6 - Gas, 3.5L V6 - MILD HYBRID EV-GAS (MHEV)",42509
PT92534224,2022,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas, 3.5L V6 - Gas, 3.5L V6 - MILD HYBRID EV-GAS (MHEV)",42510
PT93235160,2023,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport, Trail Special Edition","2.7L L4 - Gas, 3.5L V6 - Gas",42578
PT93235160,2022,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42579
PT93235160,2021,Toyota,Tacoma,"Limited, Nightshade, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport, Trail","2.7L L4 - Gas, 3.5L V6 - Gas",42580
PT93235160,2020,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42581
PT93235160,2019,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42582
PT93235160,2018,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42583
PT93235160,2017,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42584
PT93848200,2022,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43305
PT93848200,2021,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43306
PT93848200,2020,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43307
PT93848200,2024,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid LE Nightshade, Hybrid Limited, Hybrid Platinum, Hybrid XLE, Hybrid XLE Nightshade, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas",41502
PT93848200,2023,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",43304
PT39234220,2024,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas",40744
PT39234220,2023,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas, 3.5L V6 - Gas, 3.5L V6 - MILD HYBRID EV-GAS (MHEV)",40745
PT39234220,2022,Toyota,Tundra,"1794 Edition, Capstone, Limited, Platinum, SR, SR5, TRD Pro","3.4L V6 - Electric/Gas, 3.4L V6 - Gas, 3.5L V6 - Gas, 3.5L V6 - MILD HYBRID EV-GAS (MHEV)",40746
PT58035050SB,2023,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport, Trail Special Edition","2.7L L4 - Gas, 3.5L V6 - Gas",39476
PT58035050SB,2022,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",39478
PT58035050SB,2021,Toyota,Tacoma,"Limited, Nightshade, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport, Trail","2.7L L4 - Gas, 3.5L V6 - Gas",39423
PT58035050SB,2020,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",39425
PT58035050SB,2019,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",39426
PT58035050SB,2018,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",39427
PT58035050SB,2017,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",39428
PT58035050SB,2016,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",39429
PT58035050SB,2015,Toyota,Tacoma,"Base, Pre Runner, TRD Pro","2.7L L4 - Gas, 4.0L V6 - Gas",39430
PT58035050SB,2014,Toyota,Tacoma,"Base, Pre Runner","2.7L L4 - Gas, 4.0L V6 - Gas",39431
PT58035050SB,2013,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",39432
PT58035050SB,2012,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",39433
PT58035050SB,2011,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",39434
PT58035050SB,2010,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",39435
PT58035050SB,2009,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",39436
PT58035050SB,2008,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",39437
PT58035050SB,2007,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",39438
PT58035050SB,2006,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",39439
PT58035050SB,2005,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",39440
PT7470821B,null,null,null,null,null,42131
PT7470821B,null,null,null,null,null,49115
PT76735121,2023,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport, Trail Special Edition","2.7L L4 - Gas, 3.5L V6 - Gas",49214
PT76735121,2022,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42181
PT76735121,2021,Toyota,Tacoma,"Limited, Nightshade, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport, Trail","2.7L L4 - Gas, 3.5L V6 - Gas",42182
PT76735121,2020,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42183
PT76735121,2019,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42184
PT76735121,2018,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42185
PT76735121,2017,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42186
PT76735121,2016,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",42187
PT76735121,2015,Toyota,Tacoma,"Base, Pre Runner, TRD Pro","2.7L L4 - Gas, 4.0L V6 - Gas",42188
PT76735121,2014,Toyota,Tacoma,"Base, Pre Runner","2.7L L4 - Gas, 4.0L V6 - Gas",42189
PT76735121,2013,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",42190
PT76735121,2012,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",42191
PT76735240,2024,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD PreRunner, TRD Pro, TRD Sport, Trailhunter","2.4L L4 - Electric/Gas, 2.4L L4 - Gas",42217
PT90708210DC,null,null,null,null,null,42293
PT90708210DC,null,null,null,null,null,49427
PT39235920,2024,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD PreRunner, TRD Pro, TRD Sport, Trailhunter","2.4L L4 - Electric/Gas, 2.4L L4 - Gas",40769
PT83K0821004,2025,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,42271
PT83K0821004,2024,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,42272
PT83K0821004,2021,Toyota,Sienna,"LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42275
PT83K0821004,2023,Toyota,Sienna,"25th Anniversary Edition, LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42273
PT83K0821004,2022,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42274
PT29A3524006,2024,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid SE Nightshade, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - Gas, 3.5L V6 - Gas",40580
PT83K0821007,2025,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,42226
PT83K0821007,2024,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,42280
PT83K0821007,2023,Toyota,Sienna,"25th Anniversary Edition, LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42281
PT83K0821007,2022,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42282
PT83K0821007,2021,Toyota,Sienna,"LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42283
PT29A3524004,2024,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD PreRunner, TRD Sport","2.4L L4 - Electric/Gas, 2.4L L4 - Gas",40579
PT83K0821006,2024,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,42276
PT83K0821006,2023,Toyota,Sienna,"25th Anniversary Edition, LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42277
PT83K0821006,2022,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42278
PT83K0821006,2021,Toyota,Sienna,"LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42279
PT29A3524002,2024,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD PreRunner, TRD Pro, TRD Sport, Trailhunter","2.4L L4 - Electric/Gas, 2.4L L4 - Gas",40577
PT29A3524003,2024,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid SE Nightshade, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - Gas, 3.5L V6 - Gas",47601
PT29A3524003,2024,Toyota,Crown,"Limited, Platinum, XLE","2.4L L4 - Electric/Gas, 2.5L L4 - Electric/Gas",40578
PT29A3524011,2024,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD PreRunner, TRD Sport","2.4L L4 - Electric/Gas, 2.4L L4 - Gas",40583
PT83K0821000,2024,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,42258
PT83K0821000,2023,Toyota,Sienna,"25th Anniversary Edition, LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",49314
PT83K0821000,2022,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42259
PT83K0821000,2021,Toyota,Sienna,"LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42260
PT83K0821001,2022,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42264
PT83K0821001,2021,Toyota,Sienna,"LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42265
PT83K0821001,2024,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,42262
PT83K0821001,2023,Toyota,Sienna,"25th Anniversary Edition, LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42263
PT83K0821001,2025,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,42261
PT83K0821008,2024,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,49329
PT83K0821008,2025,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,42284
PT83K0821008,2023,Toyota,Sienna,"25th Anniversary Edition, LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42297
PT83K0821008,2022,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42298
PT83K0821008,2021,Toyota,Sienna,"LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42299
PT83K0821009,2025,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,42300
PT83K0821009,2024,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,42301
PT83K0821009,2023,Toyota,Sienna,"25th Anniversary Edition, LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42302
PT83K0821009,2022,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42303
PT83K0821009,2021,Toyota,Sienna,"LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42304
PT29A1622003,null,null,null,null,null,40515
PT29A1622003,null,null,null,null,null,47634
PT29A1622006,2024,Toyota,Corolla Cross,"LE, XLE",2.0L L4 - Gas,40558
PT29A1622006,2023,Toyota,Corolla Cross,"LE, XLE",2.0L L4 - Gas,40559
PT29A1622006,2022,Toyota,Corolla Cross,"LE, XLE",2.0L L4 - Gas,40560
PT29A1622008,null,null,null,null,null,40516
PT29A1622008,null,null,null,null,null,47591
PT29A1622010,2022,Toyota,Corolla Cross,"L, LE, XLE",2.0L L4 - Gas,40567
PT29A1622010,2024,Toyota,Corolla Cross,"Hybrid LE, Hybrid S, Hybrid SE, Hybrid XLE, Hybrid XSE, L, LE, XLE","2.0L L4 - Electric/Gas, 2.0L L4 - Gas",47637
PT29A1622010,2023,Toyota,Corolla Cross,"Hybrid S, Hybrid SE, Hybrid XSE, L, LE, XLE","2.0L L4 - Electric/Gas, 2.0L L4 - Gas",40566
PT29A1622011,2024,Toyota,Corolla Cross,"Hybrid LE, Hybrid S, Hybrid SE, Hybrid XLE, Hybrid XSE, L, LE, XLE","2.0L L4 - Electric/Gas, 2.0L L4 - Gas",40568
PT29A1622011,2022,Toyota,Corolla Cross,"L, LE, XLE",2.0L L4 - Gas,40569
PT29A3524010,2024,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD PreRunner, TRD Pro, TRD Sport, Trailhunter","2.4L L4 - Electric/Gas, 2.4L L4 - Gas",40582
PT29A4723008,2024,Toyota,Prius,"LE, Limited, XLE",2.0L L4 - Electric/Gas,40591
PT29A4723008,2024,Toyota,Prius Prime,"SE, XSE, XSE Premium",2.0L L4 - Electric/Gas,40592
PT90708211,2024,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,42330
PT90708211,2023,Toyota,Sienna,"25th Anniversary Edition, LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42331
PT90708211,2022,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42332
PT29A1622020,2024,Toyota,Corolla Cross,"Hybrid LE, Hybrid S, Hybrid SE, Hybrid XLE, Hybrid XSE, L, LE, XLE","2.0L L4 - Electric/Gas, 2.0L L4 - Gas",40570
PT29A1622020,2023,Toyota,Corolla Cross,"Hybrid S, Hybrid SE, Hybrid XSE, L, LE, XLE","2.0L L4 - Electric/Gas, 2.0L L4 - Gas",40571
PT29A1622020,2022,Toyota,Corolla Cross,"L, LE, XLE",2.0L L4 - Gas,40572
PT29A1622021,2023,Toyota,Corolla Cross,"Hybrid S, Hybrid SE, Hybrid XSE, L, LE, XLE","2.0L L4 - Electric/Gas, 2.0L L4 - Gas",40573
PT29A1622021,2022,Toyota,Corolla Cross,"L, LE, XLE",2.0L L4 - Gas,40574
PT29A4723002,2024,Toyota,Prius,"LE, Limited, XLE",2.0L L4 - Electric/Gas,40588
PT29A4723002,2024,Toyota,Prius Prime,"SE, XSE, XSE Premium",2.0L L4 - Electric/Gas,40589
PT29A4723011,2024,Toyota,Prius,"LE, Limited, XLE",2.0L L4 - Electric/Gas,40593
PT29A4723011,2024,Toyota,Prius Prime,"SE, XSE, XSE Premium",2.0L L4 - Electric/Gas,40594
PT92903182,2024,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid SE Nightshade, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - Gas, 3.5L V6 - Gas",42555
PT92903182,2023,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid SE Nightshade, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42565
PT92903182,2022,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid SE Nightshade, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42566
PT92903182,2021,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42567
PT92903182,2020,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, L, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42568
PT92903182,2019,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, L, LE, SE, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42569
PT92903182,2018,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, L, LE, SE, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42570
PT7380220002,2025,Toyota,Corolla,"Nightshade, SE, XSE",2.0L L4 - Gas,42118
PT7380220002,2024,Toyota,Corolla,"Hybrid LE, Hybrid Nightshade, Hybrid SE, Hybrid XLE, LE, Nightshade, SE, XSE","1.8L L4 - Electric/Gas, 2.0L L4 - Gas",42119
PT7380220002,2023,Toyota,Corolla,"Hybrid LE, Hybrid SE, Hybrid XLE, LE, SE, XSE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV), 2.0L L4 - Gas",42121
PT7380220002,2022,Toyota,Corolla,"Hybrid LE, L, LE, SE, SE Apex, SE Nightshade, XLE, XSE, XSE Apex","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV), 1.8L L4 - Gas, 2.0L L4 - Gas",42122
PT7380220002,2021,Toyota,Corolla,"Hybrid LE, L, LE, SE, SE Apex, SE Nightshade, XLE, XSE, XSE Apex","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV), 1.8L L4 - Gas, 2.0L L4 - Gas",42123
PT7380220002,2020,Toyota,Corolla,"Hybrid LE, L, LE, SE, SE Nightshade, XLE, XSE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV), 1.8L L4 - Gas, 2.0L L4 - Gas",42124
PT73816227,2024,Toyota,Corolla Cross,"Hybrid LE, Hybrid S, Hybrid SE, Hybrid XLE, Hybrid XSE, L, LE, XLE","2.0L L4 - Electric/Gas, 2.0L L4 - Gas",42125
PT73816227,2023,Toyota,Corolla Cross,"Hybrid S, Hybrid SE, Hybrid XSE, L, LE, XLE","2.0L L4 - Electric/Gas, 2.0L L4 - Gas",42126
PT73816227,2022,Toyota,Corolla Cross,"L, LE, XLE",2.0L L4 - Gas,42127
PT92903181,2021,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42541
PT92903181,2020,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, L, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42542
PT92903181,2019,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, L, LE, SE, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42543
